ulasan,rating,tanggal,kategori,nama_aplikasi,app_id,label,confidence,label_original
"Saya dari kecil suka yg namanya menguasai dan memimpin sebuah pasukan dan membangun peradaban,game ini mewujudkan impian saya",5,2026-03-15 20:31:27-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,positif,0.9940396547317505,positif
F2P banyak sengsaranya hihi,4,2026-02-27 10:27:02-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,negatif,0.9970135688781738,positif
MasyaAllah,5,2026-02-10 06:38:15-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,positif,0.9869580864906311,positif
game mantap mantap,5,2026-02-09 04:21:19-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,positif,0.9966134428977966,positif
Susah cari golden headnya,1,2026-02-06 03:24:07-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,negatif,0.9943867921829224,negatif
best game ive ever play,5,2026-02-02 02:44:32-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,positif,0.9635001420974731,positif
terlalu banyak menggunakan Gems,2,2026-01-21 04:32:37-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,negatif,0.9973134398460388,negatif
Gg,5,2026-01-15 01:21:59-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,negatif,0.9282140135765076,positif
i love games with historical character,4,2026-01-13 15:57:50-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,positif,0.9344531297683716,positif
"Game yang bagus dan seru, namun ingat, game ini untuk orang yang gak baperan, mental kuat dan gak pantang menyerah",5,2026-01-04 18:30:57-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,positif,0.9962357878684998,positif
Sistem power nya sangat buruk. Ketimpangan nya sangat tinggi. Tidak bagus untuk pemain pemula yang mulai dari nol,1,2026-01-02 04:14:27-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,negatif,0.9969199895858765,negatif
Good one,5,2025-12-23 21:18:09-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,positif,0.9935621023178101,positif
kadang gak bisa login,3,2025-12-14 05:22:44-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,negatif,0.87265944480896,netral
"Ini game bagus banget, ada sejarahnya dan interaksi ke pemain, sering sering ajak warga kota interaksi sama pemain coba heheh",5,2025-12-06 05:05:33-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,positif,0.9969915151596069,positif
Kurang untuk bonusnya dan hadiahnya,3,2025-11-26 08:00:19-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,negatif,0.9422251582145691,netral
"jika kalian memainkan game hanya untuk hiburan , pls jangan download game ini , 
game ini hanya untuk orang yang mempunyai uang , 
saya player low spender pun tetap susah melawan player spender ( p2w ) ,
dan game ini hanya membuang buang waktu saja , mengadu ke CS soal Akun tentang email hilang saja sangat sulit di proses , bagi kalian yang punya uang ratusan juta untuk game atau bahkan punya waktu yang banyak , silahkan download , jika hanya untuk hiburan menurutku sih tidak",1,2025-11-08 07:43:42-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,negatif,0.9705311059951782,negatif
The best game while sans..,5,2025-11-02 01:50:09-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,positif,0.9879427552223206,positif
"The gameplay is fun, and easy to understand for new player.",5,2025-10-28 06:53:44-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,positif,0.9065700769424438,positif
Crash in ios 18.7,1,2025-10-28 05:35:19-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,negatif,0.8882269263267517,negatif
Time,4,2025-10-18 10:35:29-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,positif,0.9058865308761597,positif
Game nya sangat seru,5,2025-10-12 23:42:24-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,positif,0.9973307847976685,positif
No Description,5,2025-10-12 00:58:00-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,negatif,0.9277012944221497,positif
"Mohon agar autarch dan mge ditentukan secara SISTEM berdasarkan perhitungan kontribusi pemain di KVK tanpa bisa diubah oleh King.  Hal ini mecegah king memberikan kedua hal tersebut diatas kepada orang yang tidak pernah ikut bertempur di kvk atau kontribusinya rendah 

Banyak pemain yang kecewa krn autarch diberikan kepada orang orang yang tidak tepat

Juga MGE dicuri oleh orang yang sama sekali hanya bertujuan mengumpulkan commander tanpa pernah ikut berperang di kvk",1,2025-10-09 05:54:18-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,negatif,0.9842801094055176,negatif
very good game for waiting my girl friend call me,5,2025-10-08 08:16:37-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,positif,0.9351529479026794,positif
Game terbaik,5,2025-09-23 14:58:45-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,positif,0.9941293001174927,positif
What a nice game,5,2025-09-17 10:52:15-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,positif,0.9704486727714539,positif
"Bagus,kita dapat berteman dengan orang dari berbagai macam negara",4,2025-09-15 14:50:12-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,positif,0.9833542704582214,positif
Sering drama ngabisin duit,1,2025-09-08 21:06:11-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,negatif,0.9390925168991089,negatif
Good good very good,5,2025-08-31 07:34:59-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,positif,0.9833504557609558,positif
"This game is great but extremely demanding. Minimum 4 hours of play everyday, 8 hours during Kingdom vs Kingdom event. Lots of bullying. Played for 4 years and finally had enough. I prefer the real life.",4,2025-08-25 08:56:05-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,positif,0.656919538974762,positif
Nice Game👍,5,2025-08-21 00:42:50-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,positif,0.9858688116073608,positif
"mohon kalau setelah update periksa jaringan nya, setelah update ini saya dan teman teman saya kesusahan untuk login ke dalam game dan bahkan di dalam game pun bisa putus jaringannya padahal wifi bagus buka aplikasi lain pun lancar cuma buka rok aja yg ga nyambung",2,2025-08-15 06:15:58-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,negatif,0.969028651714325,negatif
Keren sih,5,2025-08-10 21:31:14-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,positif,0.9969494938850403,positif
u get alot of power quickly,5,2025-08-08 18:18:26-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,positif,0.561504602432251,positif
bagus mantap,5,2025-08-03 16:53:36-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,positif,0.9969239830970764,positif
B,5,2025-08-02 07:51:14-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,positif,0.44486525654792786,positif
Good Game,5,2025-07-19 05:01:41-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,positif,0.9932827949523926,positif
The best game strategy,5,2025-06-24 13:29:06-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,positif,0.9847192764282227,positif
Okela,4,2025-06-16 23:09:06-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,positif,0.9362252354621887,positif
Game terbaikkkkkk,4,2025-06-14 11:06:08-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,positif,0.9958232641220093,positif
"Semua tentara dan komandan menjadi normal 
Komandan menjadi juliuscesar semua 
Tentara menjadi normal",1,2025-06-11 07:13:31-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,negatif,0.653900146484375,negatif
Jangan donwload game ini mudah di hack orang game rusak,1,2025-06-08 18:26:19-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,negatif,0.9975419044494629,negatif
"Aneh amat, baru maen sehari, muncul spam notif jaringan bermasalah mulu, notifnya gabisa di cancel, padahal udh sampe login ke game & char orang di world pada jalan tuh, tp knp muncul pop up notif jaringan unstabble?, game bobrok, adsnya aja spam, tp maintenance gamenya ga diperhatiin. Perbaiki dong👎🏼",1,2025-06-08 17:41:51-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,negatif,0.9921872615814209,negatif
sangaatt baguss!!,5,2025-05-22 15:34:22-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,positif,0.9894264936447144,positif
cool,4,2025-04-20 15:34:20-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,positif,0.9809073805809021,positif
"Sebenernya menurutku gamenya seru, cuman susah banget buat perbesar powenya. Tapi menurutku itu yang jadi tantangan buat pemainnya hehehe, mantappp!",4,2025-04-02 00:20:55-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,positif,0.9973158240318298,positif
This game good at playing also good to drain my pocket thank you,5,2025-03-27 12:12:18-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,positif,0.7915699481964111,positif
"Game Penipu, Iklan sama gameplay jauh beda",1,2025-03-23 04:55:03-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,negatif,0.9939192533493042,negatif
Belakangan ini sering lag kalau main d iphone,4,2025-02-24 23:13:24-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,negatif,0.9624161720275879,positif
"saya mendapat teror penagihan dari aplimasi ini, saya pernah membeli tapi membatalkan karena kekurangan dana. tapi itu terhitung hutang dan saya tidak mendapatkan imbalan dari hutang itu.!!!",1,2025-02-18 10:09:52-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,negatif,0.9868353605270386,negatif
Semoga bisa cuan,5,2025-01-30 15:47:53-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,positif,0.8487799763679504,positif
This game is usefull for who have much money,1,2025-01-20 20:10:07-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,positif,0.8665762543678284,negatif
"This game is original and very addicting, it makes me want to play more!",5,2025-01-01 23:29:53-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,negatif,0.6852496266365051,positif
"i am a comeback player, when i was downloaded againt to return this game just me inside the game nothing the other user im the only once me thats me , i cant interract with the other user and rally together please what happened is this",3,2025-01-01 00:12:31-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,negatif,0.45697879791259766,netral
Peraturan imigrasi terlalu banyak jadi akun/karakter saya tidak bisa imigrasi ke kingdom selanjutnya jadi akun saya yang satu sudah masuk di kategori lost kingdom mungkin akun saya yang sekarang ini akan begitu juga nanti nya,1,2024-12-15 04:51:45-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,negatif,0.9874244332313538,negatif
pay to win lol,1,2024-12-12 13:29:12-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,positif,0.6633533239364624,negatif
2 taun maen baru kali ini abis update ga bisa masuk,5,2024-12-10 02:15:19-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,negatif,0.945260226726532,positif
Really disappointed if customer service can't provide a unbind for me. And the account is hacked!,1,2024-11-28 19:30:02-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,negatif,0.6567355394363403,negatif
I don't recommend this game. this game just makes us not feel happy. just a meme they punished me for no apparent reason. this game is like trash. developers believe one-sidedly without knowing the explanation. bad customer service... they cursed at me. I don't recommend this game.,1,2024-11-25 00:51:18-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,negatif,0.5303282737731934,negatif
"gamenya bagus sangat menarik dan event event selalu update tapi tolong perbaiki sistem migrasi agar pemain f2p bisa bermigrasi lagi ke kvk 2, dan game ini sangat pay to win, tidak ramah player f2p",4,2024-11-19 21:10:25-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,negatif,0.9548114538192749,positif
"I really like this game but after the last update I feel that this game is very difficult to get a signal, I keep getting reconnected and it's very annoying. The game feels heavy even though the device I'm using is quite good. Please fix it if it is because of the latest update",4,2024-11-11 18:49:34-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,negatif,0.35734739899635315,positif
Tidak membosankan,5,2024-11-09 00:59:05-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,positif,0.9970910549163818,positif
"Pakai Ipad malah sering force close kocak,apalah ini....Mending Grafiknya Dibikin ringan,Biar Gak Gampang Force close",1,2024-11-07 01:57:33-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,negatif,0.9893383979797363,negatif
"Very fun game, get to choose from alot kingdoms which have their own perks, a little p2w but you can still be good without paying",5,2024-10-27 05:03:45-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,positif,0.7635511159896851,positif
"akun saya dikira menggunakan plugin dan di ban, dan tidak ada solusi. padahal saya tidak menggunakannya sama sekali",1,2024-10-19 02:52:16-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,negatif,0.9921240210533142,negatif
Devnya suka ngerampok pemain,1,2024-10-12 23:57:49-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,negatif,0.8050206899642944,negatif
Hp ku g kuat,4,2024-10-06 10:16:14-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,negatif,0.9955463409423828,positif
Tolong di perbaiki min masa main ML pink di 20 MBPS untuk login rok  sampe 7x an baru bisa tulisan nya tolong periksa koneksi jaringan anda,2,2024-10-05 04:45:49-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,negatif,0.8350380659103394,negatif
Game ngantuk pay to win lol,1,2024-10-01 15:24:17-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,negatif,0.9951503872871399,negatif
"Tolong perbaiki bugnya sering stag di 70% ketika login, dah terus seperti itu",1,2024-09-22 03:19:05-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,negatif,0.982957661151886,negatif
Game nya bagus dari rafael,5,2024-09-16 22:02:41-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,positif,0.9952927827835083,positif
lama lama cek peti travern dan open “ i “ ringkasan probabilitas detail reward golden chest malah banyak hadiah kelas rendah kayak patung komandan level bawah 15% item SDA 17% banyak level rendah juga,1,2024-09-15 20:49:44-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,negatif,0.8718780279159546,negatif
Dimana banyak orang indonesia,5,2024-09-13 23:48:39-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,positif,0.5259987711906433,positif
"Game yang sangat seru dan dan sangat rekomendasi untuk belajar bertarung dan belajar dari semua masalah,dan untuk membentukmaliansi dan perkuat pasukan.🥇👍🏻👍🏻👍🏻👍🏻😁😁😁",5,2024-09-02 06:38:15-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,positif,0.9944912195205688,positif
"Game tipu tipu hampir semua akun sudah di beli kena hek back, pemain pemula tidak di sarankan klau tidak ada teman mabar",1,2024-08-12 00:25:33-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,negatif,0.9972779154777527,negatif
"Hello rise of kingdoms (ROK) game developers, I am one of the millions of people who have played your game, I really enjoyed playing the rise of kingdoms game, let me give you some input so that the rise of kingdom game will be even better in the future. I or maybe everyone who plays the game Rise of Kingdoms really needs a controller that can delete characters, not accounts but characters, because often we create an account when the account is not being played, it will be an unpleasant display to look at, that's why I provide this input. Thank you, I hope this input will be well received by the Rise of Kingdoms (ROK) game developers.",5,2024-08-11 23:09:01-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,negatif,0.3458351492881775,positif
Asik juga game nya,4,2024-08-01 11:54:09-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,positif,0.9972984194755554,positif
Game yang sangat bagus,5,2024-07-26 05:22:57-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,positif,0.9963484406471252,positif
"Saya memakai iPhone Xr dengan IOS 17.5.1 kenapa game ini selalu tiba-tiba keluar, apakah tim pengembang tidak memikirkan hal ini, atau pengembang hanya memikirkan keuntungan dari pemain saja?
Jika hal kecil seperti ini saja tidak diperhatikan, boleh jadi pemain game ini semakin berkurang",1,2024-07-21 19:43:48-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,negatif,0.9830192923545837,negatif
"Saya ingin unbind saja susah sekali,alasannya demi keamanan padahal saya mau unbind karena akun tertaut tidak aman!!!, tolong beri kenyamanan player jika ingin rating bagus, saya akan membuat banyak akun dan memberi nilai negatif,jika mengunbind akun pribadi karena keamanan saja tidak boleh padahal itu demi keamanan akun player!!!!",1,2024-07-03 14:24:07-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,negatif,0.9893056154251099,negatif
Verifikasi semantik sialan!,1,2024-06-12 04:53:55-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,negatif,0.9968108534812927,negatif
Tambah fitur teman sedang online/offline jadi gak pusing kalo ngechat orang,5,2024-04-22 18:28:23-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,positif,0.9821177124977112,positif
All Good,5,2024-03-31 20:21:06-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,positif,0.9937908053398132,positif
Game sampai tidak bisa diakses selama 2 jam lebih,3,2024-03-24 23:03:14-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,negatif,0.9627863168716431,netral
Its a good game,5,2024-03-21 05:32:43-07:00,game_rpg_strategy,Rise of Kingdoms,1354260888,positif,0.9803664088249207,positif
